person,trial,id,found,difficulty,common,x,y,class
9,6,8,12,hard,A,-0.1077238,-0.15364881,A
9,6,16,13,hard,A,0.09710757,-0.24196954,B
9,6,20,14,hard,A,-0.28191615,-0.22560048,B
9,6,12,15,hard,A,-0.38020686,-0.16126959,A
9,6,2,16,hard,A,-0.1848818,-0.39385627,A
9,6,1,17,hard,A,-0.08754313,-0.38295025,A
9,6,15,18,hard,A,0.00372813,-0.39234704,A
9,6,3,19,hard,A,0.11656486,-0.40310417,A
9,6,5,20,hard,A,0.31727166,-0.42500164,A
9,8,9,1,hard,A,-0.29442559,0.37993485,A
9,8,7,2,hard,A,-0.0166819,0.3506512,A
9,8,12,3,hard,A,0.20253726,0.39993082,A
9,8,14,4,hard,A,0.2984564,0.38447171,A
9,8,2,5,hard,A,-0.41743125,0.23042448,A
9,8,11,6,hard,A,-0.01744933,0.23169723,A
9,8,19,7,hard,A,0.10335922,0.38669577,B
9,8,16,8,hard,A,0.1954791,0.24179819,B
9,8,10,9,hard,A,-0.39107279,-0.00153595,A
9,8,5,10,hard,A,-0.09450323,0.0192364,A
9,8,17,11,hard,A,-0.21074705,0.02218745,B
9,8,3,12,hard,A,0.19081317,0.0153066,A
9,8,4,13,hard,A,0.28153607,-0.00896476,A
9,8,18,14,hard,A,0.11000432,-0.18653458,B
9,8,1,15,hard,A,-0.10124209,-0.21069327,A
9,8,15,16,hard,A,0.29690772,-0.19516556,A
9,8,8,17,hard,A,0.29835623,-0.36883805,A
9,8,6,18,hard,A,0.19554076,-0.38904964,A
9,8,20,19,hard,A,-0.20120092,-0.37041007,B
9,8,13,20,hard,A,-0.4116544,-0.40279491,A
9,1,8,1,hard,AB,-0.28388244,0.22272143,A
9,1,18,2,hard,AB,-0.40274273,0.21242753,B
9,1,4,3,hard,AB,-0.10731568,0.15472482,A
9,1,15,4,hard,AB,-0.01691553,0.22711218,B
9,1,7,5,hard,AB,0.3103017,0.40390358,A
9,1,10,6,hard,AB,0.29228725,0.1833121,A
9,1,2,7,hard,AB,0.21829117,0.21936236,A
9,1,3,8,hard,AB,-0.19433313,-0.02852153,A
9,1,1,9,hard,AB,-0.39196944,-0.02647678,A
9,1,20,10,hard,AB,-0.01798263,0.04505027,B
9,1,9,11,hard,AB,0.18445922,-0.20684103,A
9,1,16,12,hard,AB,0.08137593,-0.20401551,B
9,1,13,13,hard,AB,-0.21487421,-0.24039183,B
9,1,14,14,hard,AB,-0.28901097,-0.2129657,B
9,1,12,15,hard,AB,-0.39181489,-0.1973998,B
9,1,17,16,hard,AB,-0.31755938,-0.39814223,B
9,1,6,17,hard,AB,-0.21627552,-0.36058187,A
9,1,5,18,hard,AB,-0.09826885,-0.40975582,A
9,1,11,19,hard,AB,0.11872682,-0.39840017,B
9,1,19,20,hard,AB,-0.0069509,-0.41037927,B
9,2,2,1,hard,AB,-0.38527433,0.3781465,A
9,2,3,2,hard,AB,-0.21398648,0.40896215,A
9,2,8,3,hard,AB,-0.31368953,0.2117704,A
9,2,14,4,hard,AB,-0.10549589,0.37095995,B
9,2,18,5,hard,AB,0.08645045,0.39286905,B
9,2,12,6,hard,AB,0.18552851,0.42103575,B
9,2,9,7,hard,AB,0.19764911,0.15074893,A
9,2,5,8,hard,AB,0.20474595,0.03802797,A
9,2,19,9,hard,AB,-0.10516822,-0.03337617,B
9,2,17,10,hard,AB,-0.10241469,0.17448614,B
9,2,20,11,hard,AB,-0.39976658,0.04584023,B
9,2,6,12,hard,AB,0.19134224,-0.38695768,A
9,2,10,13,hard,AB,0.09996416,-0.4199619,A
9,2,7,14,hard,AB,0.30845093,-0.18361022,A
9,2,11,15,hard,AB,0.3002706,-0.35449115,B
9,2,15,16,hard,AB,0.21691424,-0.16086196,B
9,2,13,17,hard,AB,-0.18056242,-0.44056374,B
9,2,1,18,hard,AB,-0.31403509,-0.37123888,A
9,2,4,19,hard,AB,-0.18353444,-0.02600521,A
9,2,16,20,hard,AB,-0.01786626,-0.19781154,B
9,3,4,1,hard,AB,-0.21506688,0.42070172,A
9,3,16,2,hard,AB,0.00356171,0.38482022,B
9,3,6,3,hard,AB,0.10936802,0.37295116,A
9,3,8,4,hard,AB,0.28702177,0.35348417,A
9,3,11,5,hard,AB,0.18028051,0.19474553,B
9,3,20,6,hard,AB,0.10884688,0.16161359,B
9,3,10,7,hard,AB,-0.29062491,-0.0154782,A
9,3,2,8,hard,AB,-0.19456465,0.02329345,A
9,3,5,9,hard,AB,0.08347355,-0.04749855,A
9,3,17,10,hard,AB,0.30489285,-0.00243923,B
9,3,19,11,hard,AB,0.28013943,-0.21639228,B
9,3,15,12,hard,AB,0.09157396,-0.15211996,B
9,3,1,13,hard,AB,-0.01099035,-0.22181024,A
9,3,3,14,hard,AB,-0.31576121,-0.16229913,A
9,3,13,15,hard,AB,-0.28193975,-0.43904963,B
9,3,14,16,hard,AB,-0.20722808,-0.39018941,B
9,3,7,17,hard,AB,0.10412075,-0.37804897,A
9,3,18,18,hard,AB,0.20216264,-0.37773428,B
9,3,12,19,hard,AB,0.00265668,-0.41705741,B
9,3,9,20,hard,AB,0.28928968,-0.39573656,A
9,4,8,1,hard,AB,-0.21982466,0.44935094,A
9,4,15,2,hard,AB,-0.39265337,0.40375955,B
9,4,9,3,hard,AB,-0.10280596,0.36722193,A
9,4,7,4,hard,AB,0.19192058,0.41991243,A
9,4,10,5,hard,AB,0.1912113,0.15181929,A
9,4,4,6,hard,AB,0.01977923,0.17564804,A
9,4,17,7,hard,AB,-0.21260084,0.17257124,B
9,4,20,8,hard,AB,-0.3923834,0.20658451,B
9,4,3,9,hard,AB,0.18240028,0.04748574,A
9,4,19,10,hard,AB,-0.00791636,-0.03277465,B
9,4,12,11,hard,AB,0.30693475,0.03848764,B
9,4,1,12,hard,AB,0.29073824,-0.19391563,A
9,4,2,13,hard,AB,-0.38106439,-4.4111e-4,A
9,4,6,14,hard,AB,-0.31630238,-0.22210137,A
9,4,13,15,hard,AB,-0.01736072,-0.16479717,B
9,4,16,16,hard,AB,0.20341867,-0.22050099,B
9,4,5,17,hard,AB,-0.19772106,-0.4154727,A
9,4,14,18,hard,AB,-0.30900452,-0.35301848,B
9,4,11,19,hard,AB,-0.08300303,-0.35713605,B
9,4,18,20,hard,AB,0.08222917,-0.4194302,B
9,5,8,1,hard,AB,-0.38577271,0.38381355,A
9,5,6,2,hard,AB,-0.18107608,0.37093323,A
9,5,11,3,hard,AB,-0.00482634,0.42542675,B
9,5,1,4,hard,AB,0.09535747,0.35416851,A
9,5,16,5,hard,AB,0.29719044,0.43917123,B
9,5,3,6,hard,AB,-0.01584046,0.22327186,A
9,5,17,7,hard,AB,-0.31177455,0.23785639,B
9,5,4,8,hard,AB,-0.39925264,0.20277281,A
9,5,2,9,hard,AB,-0.28939865,-0.21270721,A
9,5,14,10,hard,AB,-0.18507433,-0.15443041,B
9,5,19,11,hard,AB,-0.00687777,-0.23889006,B
9,5,7,12,hard,AB,0.10408453,-0.16191447,A
9,5,13,13,hard,AB,0.1823196,-0.19828904,B
9,5,12,14,hard,AB,0.308792,-0.2373903,B
9,5,5,15,hard,AB,0.28712636,-0.3545557,A
9,5,10,16,hard,AB,-0.01849649,-0.42535255,A
9,5,15,17,hard,AB,-0.08374135,-0.41563714,B
9,5,18,18,hard,AB,-0.20099421,-0.39489319,B
9,5,20,19,hard,AB,-0.41187869,-0.36954401,B
9,5,9,20,hard,AB,-0.38754454,0.04494162,A
9,1,11,1,hard,B,-0.40949445,0.42593428,B
9,1,19,2,hard,B,-0.20641142,0.40991724,B
9,1,7,3,hard,B,-0.38631936,0.22892509,B
9,1,9,4,hard,B,-3.1757527e-4,0.372863178,B
9,1,15,5,hard,B,0.10730259,0.4487451,B
9,1,4,6,hard,B,0.18561258,0.41718561,A
9,1,1,7,hard,B,0.31746297,0.43027024,A
9,1,12,8,hard,B,0.09271278,0.16803921,B
9,1,13,9,hard,B,-0.38720977,0.00110574,B
9,1,16,10,hard,B,-0.28140991,0.00650912,B
9,1,17,11,hard,B,-0.10546381,0.0239367,B
9,1,20,12,hard,B,0.00454656,-0.0035164,B
9,1,3,13,hard,B,0.21813998,-0.04891683,A
9,1,18,14,hard,B,0.29420185,-0.16272568,B
9,1,6,15,hard,B,-0.09232586,-0.17989751,B
9,1,5,16,hard,B,-0.2826871,-0.2146751,A
9,1,2,17,hard,B,-0.38654306,-0.40703875,A
9,1,14,18,hard,B,-0.31452063,-0.40241079,B
9,1,10,19,hard,B,0.31589677,-0.41837253,B
9,2,9,1,hard,B,-0.38028794,0.40171781,B
9,2,14,2,hard,B,-0.29817657,0.40810603,B
9,2,3,3,hard,B,-0.19270485,0.42386177,A
9,2,2,4,hard,B,-0.10139928,0.43025622,A
9,2,15,5,hard,B,-0.00808993,0.41850695,B
9,2,4,6,hard,B,0.09062565,0.37248189,A
9,2,11,7,hard,B,0.29556793,0.35275771,B
9,2,10,8,hard,B,0.01937952,0.17593141,B
9,2,13,9,hard,B,-0.10629209,0.24376383,B
9,2,7,10,hard,B,-0.41380352,0.22907058,B
9,2,17,11,hard,B,0.19658024,-0.00341281,B
9,2,19,12,hard,B,0.31498309,-0.15512755,B
9,2,12,13,hard,B,0.21080134,-0.21139929,B
9,2,6,14,hard,B,0.08698074,-0.15240586,B
9,2,1,15,hard,B,-0.29704227,-0.19289808,A
9,2,20,16,hard,B,-0.18553102,-0.18880922,B
9,2,5,17,hard,B,0.08396101,-0.36514079,A
9,2,16,18,hard,B,-0.09108414,-0.38570495,B
9,2,18,19,hard,B,-0.19134507,-0.38041243,B
9,3,3,1,hard,B,-0.01733231,0.41331948,A
9,3,13,2,hard,B,0.11488167,0.42199258,B
9,3,16,3,hard,B,-0.08580844,0.37237775,B
9,3,15,4,hard,B,-0.18773227,0.40127025,B
9,3,4,5,hard,B,-0.21952599,0.16007454,A
9,3,14,6,hard,B,0.10080637,0.18546723,B
9,3,8,7,hard,B,0.3054691,0.17937009,B
9,3,1,8,hard,B,0.10163126,-0.19211607,A
9,3,2,9,hard,B,0.18635229,-0.22858997,A
9,3,12,10,hard,B,0.31759154,-0.01031201,B
9,3,20,11,hard,B,0.08461114,-0.02031443,B
9,3,6,12,hard,B,-0.28413224,0.02179818,B
9,3,5,13,hard,B,-0.30290228,-0.21275649,A
9,3,9,14,hard,B,-0.08122286,-0.16159749,B
9,3,19,15,hard,B,-0.38013651,-0.38115951,B
9,3,18,16,hard,B,-0.30123109,-0.37793946,B
9,3,17,17,hard,B,-0.21489484,-0.36716357,B
9,3,11,18,hard,B,-0.10484858,-0.35091281,B
9,3,10,19,hard,B,-0.01888128,-0.39124065,B
9,3,7,20,hard,B,0.30186827,-0.41131454,B
9,4,6,1,hard,B,-0.31254118,0.35845187,B
9,4,16,2,hard,B,-0.20828762,0.4378233,B
9,4,7,3,hard,B,-0.11240174,0.3700425,B
9,4,20,4,hard,B,-0.30400986,0.2383752,B
9,4,15,5,hard,B,0.18301703,0.43500302,B
9,4,12,6,hard,B,0.08066419,0.35061408,B
9,4,13,7,hard,B,0.21908212,0.19781001,B
9,4,10,8,hard,B,0.29123856,0.15361656,B
9,4,4,9,hard,B,0.10865646,-0.03587556,A
9,4,19,10,hard,B,0.28778432,-0.04378525,B
9,4,3,11,hard,B,-0.00952078,0.02354396,A
9,4,8,12,hard,B,-0.28260087,0.01660303,B
9,4,9,13,hard,B,-0.29502793,-0.22911997,B
9,4,2,14,hard,B,-0.20814397,-0.24975804,A
9,4,5,15,hard,B,0.00217182,-0.23992361,A
9,4,14,16,hard,B,0.21603723,-0.22150012,B
9,4,18,17,hard,B,-0.30518732,-0.43752764,B
9,4,17,18,hard,B,-0.40204929,-0.3659454,B
9,4,1,19,hard,B,-0.11966581,-0.39400437,A
9,4,11,20,hard,B,-0.10155,-0.15305006,B
9,6,7,1,hard,B,-0.21687512,0.44845451,B
9,6,14,2,hard,B,-0.01389727,0.44575161,B
9,6,6,3,hard,B,0.08311658,0.4432694,B
9,6,19,4,hard,B,0.30299085,0.20900909,B
9,6,17,5,hard,B,0.18626183,0.23748047,B
9,6,10,6,hard,B,0.09796325,0.18569474,B
9,6,9,7,hard,B,-0.30035142,0.23602164,B
9,6,4,8,hard,B,-0.21890987,0.02390696,A
9,6,11,9,hard,B,-0.09945799,-0.0280572,B
9,6,18,10,hard,B,0.11041998,-0.00325843,B
9,6,8,11,hard,B,-0.10682497,-0.17932146,B
9,6,20,12,hard,B,-0.31837744,-0.24753719,B
9,6,12,13,hard,B,-0.39503974,-0.24724854,B
9,6,16,14,hard,B,0.1164563,-0.24042072,B
9,6,5,15,hard,B,0.29345474,-0.41464932,A
9,6,3,16,hard,B,0.10148334,-0.35680962,A
9,6,1,17,hard,B,-0.11338617,-0.3678766,A
9,6,2,18,hard,B,-0.1839762,-0.39610732,A
9,6,15,19,hard,B,0.01706688,-0.42877912,B
10,1,19,1,easy,A,-0.2196146,0.38987587,B
10,1,11,2,easy,A,-0.38607532,0.39617813,A
10,1,7,3,easy,A,-0.38513194,0.19793679,A
10,1,16,4,easy,A,-0.2816131,0.04694048,B
10,1,17,5,easy,A,-0.08623279,-0.00740719,B
10,1,20,6,easy,A,0.01132167,0.02130535,B
10,1,12,7,easy,A,0.11090653,0.23223955,A
10,1,9,8,easy,A,-0.006823,0.36884798,A
10,1,15,9,easy,A,0.09859999,0.44833611,A
10,1,4,10,easy,A,0.19227086,0.38173196,A
10,1,1,11,easy,A,0.30811594,0.42593892,A
10,1,8,12,easy,A,0.28417349,0.16445854,A
10,1,3,13,easy,A,0.19896157,-0.01543458,A
10,1,18,14,easy,A,0.3173206,-0.16948332,B
10,1,10,15,easy,A,0.29685945,-0.40147042,A
10,1,6,16,easy,A,-0.10790137,-0.15760673,A
10,1,13,17,easy,A,-0.41405425,-0.02719035,A
10,1,14,18,easy,A,-0.3160747,-0.36948097,A
10,1,2,19,easy,A,-0.40366918,-0.42542005,A
10,2,16,1,easy,A,0.29846907,0.40126022,B
10,2,20,2,easy,A,-0.30562975,0.39582111,B
10,2,6,3,easy,A,-0.20003039,0.42294389,A
10,2,12,4,easy,A,-0.29173384,0.20625342,A
10,2,11,5,easy,A,-0.39438115,0.03359071,A
10,2,3,6,easy,A,-0.08469251,-0.00658962,A
10,2,2,7,easy,A,0.01786735,-0.0086895,A
10,2,4,8,easy,A,0.11635756,0.04923729,A
10,2,10,9,easy,A,0.19342514,0.2055122,A
10,2,1,10,easy,A,0.21960711,0.04308306,A
10,2,13,11,easy,A,0.31174881,0.01981443,A
10,2,15,12,easy,A,0.20642338,-0.21480222,A
10,2,9,13,easy,A,0.11258328,-0.16187999,A
10,2,17,14,easy,A,-0.01687325,-0.18779505,B
10,2,7,15,easy,A,0.31711685,-0.16834297,A
10,2,8,16,easy,A,-0.09362932,-0.20955824,A
10,2,5,17,easy,A,-0.40666312,-0.43797916,A
10,2,18,18,easy,A,-0.29959606,-0.40274382,B
10,2,19,19,easy,A,8.8471e-4,-0.4244914,B
10,2,14,20,easy,A,0.28798515,-0.43781945,A
10,3,18,1,easy,A,-0.41719625,0.18411006,B
10,3,5,2,easy,A,-0.31546381,0.39388698,A
10,3,1,3,easy,A,-0.20404606,0.38158313,A
10,3,19,4,easy,A,-0.08037084,0.38693026,B
10,3,16,5,easy,A,0.08268459,0.42726113,B
10,3,2,6,easy,A,0.0162641,0.39840306,A
10,3,11,7,easy,A,0.30578307,0.36015333,A
10,3,17,8,easy,A,0.19178727,0.23541619,B
10,3,13,9,easy,A,0.00268552,0.20059987,A
10,3,12,10,easy,A,0.01797143,0.0105067,A
10,3,10,11,easy,A,-0.18119104,0.02710764,A
10,3,14,12,easy,A,-0.21384303,-0.20208978,A
10,3,20,13,easy,A,-0.41451122,-0.3691333,B
10,3,9,14,easy,A,-0.08316422,-0.19618934,A
10,3,7,15,easy,A,0.08758466,-0.24853424,A
10,3,3,16,easy,A,0.20128461,-0.239658,A
10,3,8,17,easy,A,0.3170277,-0.041582,A
10,3,4,18,easy,A,0.31785257,-0.40208273,A
10,3,15,19,easy,A,-0.11119633,-0.39219644,A
10,3,6,20,easy,A,-0.31385138,-0.42452962,A
10,4,17,1,easy,A,0.20054347,0.36181614,B
10,4,6,2,easy,A,0.31851238,0.41170238,A
10,4,13,3,easy,A,0.18058369,0.24246955,A
10,4,4,4,easy,A,0.01800835,0.19792539,A
10,4,1,5,easy,A,0.10036249,0.1893825,A
10,4,7,6,easy,A,-0.08013091,0.15467807,A
10,4,19,7,easy,A,-0.30662335,-0.01867392,B
10,4,9,8,easy,A,-0.30212547,0.21315168,A
10,4,11,9,easy,A,-0.41085474,0.18466755,A
10,4,10,10,easy,A,-0.20175698,0.36964004,A
10,4,12,11,easy,A,0.30844013,0.04671465,A
10,4,16,12,easy,A,0.31501004,-0.1680834,B
10,4,20,13,easy,A,0.01429003,-0.17225554,B
10,4,3,14,easy,A,0.20963086,-0.3725335,A
10,4,18,15,easy,A,0.10959809,-0.4130642,B
10,4,2,16,easy,A,6.5172e-4,-0.41498107,A
10,4,14,17,easy,A,-0.11099562,-0.38835494,A
10,4,15,18,easy,A,-0.18110222,-0.17032129,A
10,4,5,19,easy,A,-0.40864374,-0.42788981,A
10,5,20,1,easy,A,0.10023894,0.02869438,B
10,5,14,2,easy,A,0.10988305,0.18927402,A
10,5,4,3,easy,A,-0.18138112,0.20211517,A
10,5,15,4,easy,A,-0.21145126,0.36251903,A
10,5,16,5,easy,A,-0.10452851,0.35859267,B
10,5,3,6,easy,A,0.01693817,0.41689158,A
10,5,13,7,easy,A,0.10059577,0.42509949,A
10,5,8,8,easy,A,0.31401333,0.20511576,A
10,5,12,9,easy,A,0.30266281,0.02936629,A
10,5,6,10,easy,A,-0.30374104,-0.04277056,A
10,5,5,11,easy,A,-0.30585985,-0.22594094,A
10,5,19,12,easy,A,-0.40934634,-0.3570703,B
10,5,18,13,easy,A,-0.28802411,-0.3986516,B
10,5,17,14,easy,A,-0.21218909,-0.44933936,B
10,5,9,15,easy,A,-0.09005935,-0.20019347,A
10,5,1,16,easy,A,0.09208743,-0.23057306,A
10,5,7,17,easy,A,0.29493835,-0.40767431,A
10,5,10,18,easy,A,-0.00226964,-0.44712956,A
10,5,11,19,easy,A,-0.11510658,-0.38335692,A
10,1,2,1,easy,AB,-0.11661271,0.23560368,A
10,1,15,2,easy,AB,-0.01492226,0.23595691,B
10,1,3,3,easy,AB,0.18837461,0.23205904,A
10,1,13,4,easy,AB,0.08915754,0.18785384,B
10,1,6,5,easy,AB,0.20699883,-0.02418641,A
10,1,12,6,easy,AB,-0.09202567,0.00762259,B
10,1,9,7,easy,AB,-0.21166144,0.02754303,A
10,1,17,8,easy,AB,-0.3013213,-0.03210561,B
10,1,4,9,easy,AB,-0.39007781,-0.23430849,A
10,1,19,10,easy,AB,-0.30720538,-0.360495,B
10,1,1,11,easy,AB,0.01335575,-0.20799195,A
10,1,20,12,easy,AB,0.11622438,-0.2145653,B
10,1,10,13,easy,AB,0.00993031,-0.4119029,A
10,1,14,14,easy,AB,-0.19783071,0.18587521,B
10,1,8,15,easy,AB,-0.40438972,0.44106565,A
10,1,11,16,easy,AB,-0.39990079,0.177298,B
10,1,16,17,easy,AB,-0.00734832,0.42934994,B
10,1,7,18,easy,AB,-0.08495901,-0.42887403,A
10,1,5,19,easy,AB,0.31837148,-0.44087051,A
10,2,4,1,easy,AB,-0.31633362,0.36461543,A
10,2,17,2,easy,AB,-0.41263669,0.15687842,B
10,2,10,3,easy,AB,-0.18151309,0.35784596,A
10,2,13,4,easy,AB,-0.28382509,0.16509517,B
10,2,14,5,easy,AB,-0.38703788,0.0319277,B
10,2,9,6,easy,AB,-0.41695589,-0.15209564,A
10,2,1,7,easy,AB,-0.19877169,-0.15780084,A
10,2,8,8,easy,AB,-0.11792738,-0.20432929,A
10,2,19,9,easy,AB,0.01124878,-0.16551297,B
10,2,16,10,easy,AB,0.11691973,-0.17179306,B
10,2,12,11,easy,AB,0.20313187,-0.22382497,B
10,2,5,12,easy,AB,0.10643329,-0.38859012,A
10,2,6,13,easy,AB,0.30563604,0.19148143,A
10,2,7,14,easy,AB,0.31078265,0.41553257,A
10,2,11,15,easy,AB,0.19872051,0.38694225,B
10,2,20,16,easy,AB,0.10798975,0.22578794,B
10,2,2,17,easy,AB,-0.01402105,0.39533194,A
10,2,3,18,easy,AB,-0.10940685,0.35404504,A
10,2,15,19,easy,AB,-0.41850954,-0.43370493,B
10,3,18,1,easy,AB,-0.31089925,0.18728634,B
10,3,2,2,easy,AB,-0.30496583,0.36702608,A
10,3,11,3,easy,AB,-0.38058776,0.36878403,B
10,3,19,4,easy,AB,-0.20535761,0.3705538,B
10,3,1,5,easy,AB,0.09831794,0.39009139,A
10,3,6,6,easy,AB,0.19045924,0.40902653,A
10,3,13,7,easy,AB,-0.30254943,0.04713973,B
10,3,4,8,easy,AB,-0.18475706,0.01086276,A
10,3,3,9,easy,AB,-0.1058357,0.04946192,A
10,3,10,10,easy,AB,-0.01417291,0.16005954,A
10,3,8,11,easy,AB,0.21989728,0.2202725,A
10,3,12,12,easy,AB,-0.10424311,-0.20466286,B
10,3,15,13,easy,AB,-0.39909043,-0.16040467,B
10,3,16,14,easy,AB,-0.18056531,-0.3590468,B
10,3,20,15,easy,AB,0.00181681,-0.43620758,B
10,3,9,16,easy,AB,0.28080032,-0.43463125,A
10,3,5,17,easy,AB,0.18409673,-0.37081127,A
10,3,7,18,easy,AB,0.28222777,-0.24390179,A
10,3,14,19,easy,AB,0.11806197,-0.18873456,B
10,4,20,1,easy,AB,0.01675669,0.20501033,B
10,4,1,2,easy,AB,-0.09776054,0.16837881,A
10,4,7,3,easy,AB,0.00167825,0.02978085,A
10,4,18,4,easy,AB,0.10866636,-0.03052295,B
10,4,9,5,easy,AB,-0.01409552,-0.18916487,A
10,4,6,6,easy,AB,-0.2138054,-0.35741408,A
10,4,8,7,easy,AB,-0.3158285,-0.35797338,A
10,4,16,8,easy,AB,-0.41755454,-0.24184427,B
10,4,3,9,easy,AB,-0.11270523,-0.43959094,A
10,4,12,10,easy,AB,-0.00989176,-0.37160099,B
10,4,14,11,easy,AB,-0.10052479,-0.222805,B
10,4,17,12,easy,AB,0.11075182,-0.1629639,B
10,4,4,13,easy,AB,0.18949457,-0.44982665,A
10,4,2,14,easy,AB,0.31512668,-0.37365105,A
10,4,5,15,easy,AB,-0.28388553,0.44670515,A
10,4,19,16,easy,AB,-0.01705092,0.36769145,B
10,4,15,17,easy,AB,0.08324475,0.3602507,B
10,4,11,18,easy,AB,0.20833774,0.44519014,B
10,4,10,19,easy,AB,0.30400615,0.03154702,A
10,4,13,20,easy,AB,-0.40932959,0.2268186,B
10,5,17,1,easy,AB,-0.09417219,0.17612495,B
10,5,2,2,easy,AB,-0.41400639,0.35294268,A
10,5,3,3,easy,AB,-0.18286123,0.37819948,A
10,5,14,4,easy,AB,-0.11189838,0.40962584,B
10,5,18,5,easy,AB,0.09117701,0.44710949,B
10,5,12,6,easy,AB,0.21307957,0.40251801,B
10,5,9,7,easy,AB,0.19615708,0.18577428000000001,A
10,5,19,8,easy,AB,-0.11969956,0.01847378,B
10,5,4,9,easy,AB,-0.18567707,-0.03544545,A
10,5,20,10,easy,AB,-0.39663919,0.02505766,B
10,5,1,11,easy,AB,-0.31474979,-0.40926,A
10,5,13,12,easy,AB,-0.18409682,-0.43931494,B
10,5,11,13,easy,AB,0.29604804,-0.44019446,B
10,5,15,14,easy,AB,0.20987222,-0.15834363,B
10,5,7,15,easy,AB,0.29561426,-0.21064013,A
10,5,6,16,easy,AB,0.20632537,-0.35132698,A
10,5,10,17,easy,AB,0.09149412,-0.42050943,A
10,5,5,18,easy,AB,0.20124543,-0.01379589,A
10,1,3,1,easy,B,0.00552249,0.04008761,A
10,1,20,2,easy,B,-0.31252842,0.23729313,B
10,1,4,3,easy,B,0.1026561,0.01768497,A
10,1,2,4,easy,B,-0.200336,-0.16899808,A
10,1,11,5,easy,B,-0.10740721,-0.21916108,B
10,1,5,6,easy,B,0.01377323,-0.22828789,A
10,1,1,7,easy,B,-0.10424797,-0.41679354,A
10,1,18,8,easy,B,-0.30768299,-0.44524288,B
10,1,17,9,easy,B,-0.40319066,-0.38810246,B
10,1,19,10,easy,B,0.30695442,-0.04582844,B
10,1,16,11,easy,B,-0.21789925,0.37567334,B
10,1,6,12,easy,B,-0.30196908,0.35958747,B
10,1,8,13,easy,B,-0.28731797,0.03983471,B
10,1,13,14,easy,B,0.20061608,0.23384794,B
10,1,10,15,easy,B,0.29325459,0.24262689,B
10,1,15,16,easy,B,0.21046278,0.41281778,B
10,1,12,17,easy,B,0.11605672,0.41382774,B
10,2,16,1,easy,B,-0.09489909,0.37815199,B
10,2,3,2,easy,B,-0.00831139,0.36061524,A
10,2,13,3,easy,B,0.10837708,0.41819234,B
10,2,15,4,easy,B,-0.1934616,0.41010566,B
10,2,4,5,easy,B,-0.19007769,0.16306449,A
10,2,5,6,easy,B,-0.29525193,-0.2314058,A
10,2,19,7,easy,B,-0.38317006,-0.38714462,B
10,2,18,8,easy,B,-0.29234256,-0.43927738,B
10,2,17,9,easy,B,-0.2070538,-0.36111046,B
10,2,9,10,easy,B,-0.08263989,-0.20458547,B
10,2,11,11,easy,B,-0.08275436,-0.42548835,B
10,2,10,12,easy,B,-0.00514374,-0.42963237,B
10,2,1,13,easy,B,0.09735893,-0.19281582,A
10,2,2,14,easy,B,0.19729071,-0.17600772,A
10,2,7,15,easy,B,0.31618559,-0.44314616,B
10,2,14,16,easy,B,0.09261305,0.17064918,B
10,3,1,1,easy,B,-0.21847386,0.36806128,A
10,3,5,2,easy,B,-0.30587532,0.36417886,A
10,3,2,3,easy,B,-0.00445501,0.36799586,A
10,3,16,4,easy,B,0.08666764,0.3831923,B
10,3,19,5,easy,B,-0.08277752,0.41875019,B
10,3,18,6,easy,B,-0.39204443,0.23676569,B
10,3,13,7,easy,B,0.00514637,0.19545959,B
10,3,17,8,easy,B,0.19714501,0.22398381,B
10,3,11,9,easy,B,0.30542014,0.35298125,B
10,3,3,10,easy,B,0.19417171,-0.16872994,A
10,3,4,11,easy,B,0.31211282,-0.42615309,A
10,3,7,12,easy,B,0.09702916,-0.20320241,B
10,3,9,13,easy,B,-0.09620072,-0.18766111,B
10,3,14,14,easy,B,-0.19479061,-0.18666637,B
10,3,15,15,easy,B,-0.11867935,-0.36839322,B
10,3,6,16,easy,B,-0.29516637,-0.3666106,B
10,3,20,17,easy,B,-0.3905483,-0.35820381,B
10,3,10,18,easy,B,-0.18844357,0.04129647,B
10,4,11,1,easy,B,-0.19709676,0.24374466,B
10,4,5,2,easy,B,-0.21979776,0.42028189,A
10,4,18,3,easy,B,-0.28489361,0.23027198,B
10,4,4,4,easy,B,-0.28671793,-0.18499146,A
10,4,16,5,easy,B,-0.41346115,-0.24790235,B
10,4,2,6,easy,B,0.10882444,0.00798379,A
10,4,19,7,easy,B,-0.0042651,-0.03545009,B
10,4,9,8,easy,B,-0.08376491,-0.21823725,B
10,4,1,9,easy,B,0.18063186,-0.22388554,A
10,4,3,10,easy,B,0.29438339,0.02942637,A
10,4,6,11,easy,B,0.29319007,-0.17970212,B
10,4,14,12,easy,B,0.20184458,0.2154432,B
10,4,20,13,easy,B,0.09156098,0.39019896,B
10,4,13,14,easy,B,0.01632432,0.42724187,B
10,4,12,15,easy,B,-0.2999335,0.42252696,B
10,4,7,16,easy,B,-0.28823405,-0.38492931,B
10,4,17,17,easy,B,-0.20603953,-0.41008939,B
10,4,10,18,easy,B,-0.09232015,-0.43111861,B
10,4,8,19,easy,B,0.00818945,-0.44007442,B
10,5,3,1,easy,B,-0.29366443,-0.2456923,A
10,5,9,2,easy,B,-0.41047201,-0.18964636000000001,B
