person,block,trial,id,found,class,x,y
4,1,1,38,38,0,0.273083422089719,0.4656283636244354
4,2,1,38,38,0,0.25755294777670634,0.4728454396479501
4,1,1,39,39,0,0.12115428352226974,0.4473748274948706
4,2,1,39,39,0,0.2699638768193268,0.3044860988587249
4,1,1,40,40,0,0.03215350933025523,0.4535790122974165
4,2,1,40,40,0,0.25661307093769303,0.21214045168466372
4,1,2,1,1,0,0.035098155706939325,0.07399410263230274
4,2,2,1,1,0,0.05745427184379089,0.16055541232474504
4,1,2,2,2,0,0.023146162420604043,0.1647961055153169
4,2,2,2,2,0,0.14574051164204915,0.09556084607702164
4,1,2,3,3,0,0.11433765591901307,0.08250584999958659
4,2,2,3,3,0,0.04002723402642665,0.4318089822728384
4,1,2,4,4,1,0.15639439039133565,0.1695809095735755
4,2,2,4,4,0,0.13172576678230608,0.7002118974596764
4,1,2,5,5,0,0.23248703165493104,0.04646891623871986
4,2,2,5,5,0,0.2197344770082532,0.581293921149649
4,1,2,6,6,1,0.2240796963500852,0.15800630104444835
4,2,2,6,6,0,0.057808157096066834,0.8568311364894372
4,1,2,7,7,0,0.14059303966199269,0.26896781239062206
4,2,2,7,7,0,0.2597707286618915,0.9447109820363735
4,1,2,8,8,1,0.057210725899353575,0.4058672872898009
4,2,2,8,8,0,0.4738353569235785,0.581707598462219
4,1,2,9,9,0,0.1418444528456019,0.40843857888337043
4,2,2,9,9,0,0.5262166804619195,0.5753812227734011
4,1,2,10,10,1,0.21618800495462376,0.4163469868506993
4,2,2,10,10,0,0.5604632618355726,0.673257799797827
4,1,2,11,11,0,0.35110223769613924,0.39440849084567803
4,2,2,11,11,0,0.6814820409738606,0.7845647969243931
4,1,2,12,12,1,0.038823075250220544,0.5736086581620923
4,2,2,12,12,0,0.8499850178630823,0.9530981994033074
4,1,2,13,13,0,0.06043399900474497,0.6499194893602347
4,2,2,13,13,0,0.8811614202702865,0.8232248401465465
4,1,2,14,14,1,0.23589710656346652,0.5877602367852379
4,2,2,14,14,0,0.5436265607171837,0.2900963729773793
4,1,2,15,15,0,0.12806423364188832,0.789604387349921
4,2,2,15,15,0,0.7520127360877688,0.3234722282609688
4,1,2,16,16,0,0.23779906027025463,0.714725644029938
4,2,2,16,16,0,0.5223994265090917,0.03903748052131419
4,1,2,17,17,0,0.2366536664314674,0.9436733301840204
4,2,2,17,17,0,0.758288105171708,0.19456239122182437
4,1,2,18,18,0,0.34366111945657396,0.8371108025439212
4,2,2,18,18,0,0.7393876088422925,0.011460847572214059
4,1,2,19,19,1,0.37133341080159754,0.6889161263854212
4,2,2,19,19,0,0.8418967501305599,0.08554050356043752
4,1,2,20,20,1,0.3655927726450373,0.5745348117087836
4,2,2,20,20,0,0.9540239355790807,0.05912287402577334
4,1,2,21,21,1,0.42863040048886514,0.671057924667247
4,2,2,21,21,1,0.9447030436975749,0.22449939655374346
4,1,2,22,22,1,0.46553435988354824,0.5639454408260525
4,2,2,22,22,1,0.9849929350758688,0.5585278319282488
4,1,2,23,23,1,0.47174321141334513,0.21423002084190632
4,2,2,23,23,1,0.9545030596146891,0.6705241110701234
4,1,2,24,24,1,0.4475845587769553,0.2869922739225515
4,2,2,24,24,1,0.7671248080517179,0.964183786984196
4,1,2,25,25,1,0.5446765119669607,0.33958871690129244
4,2,2,25,25,1,0.7282152557364354,0.7781737268462143
4,1,2,26,26,1,0.6744930574960548,0.19196893367591145
4,2,2,26,26,1,0.742329694025978,0.7237259950473778
4,1,2,27,27,0,0.6354777282613675,0.10095120886782565
4,2,2,27,27,1,0.7513265769444298,0.4425822303203366
4,1,2,28,28,0,0.781547035885385,0.059700376185563564
4,2,2,28,28,1,0.6309974593446454,0.5180200915457099
4,1,2,29,29,0,0.8468096220105118,0.07630577974255158
4,2,2,29,29,1,0.5729354997266718,0.4600861251555325
4,1,2,30,30,0,0.886300119237884,0.1986130877157729
4,2,2,30,30,1,0.3625151352922671,0.9138239044173658
4,1,2,31,31,1,0.9772004231036052,0.1594567328107354
4,2,2,31,31,1,0.3402102163526284,0.6687384199386084
4,1,2,32,32,0,0.7307933268483285,0.2761502520251335
4,2,2,32,32,1,0.34483743876344675,0.41753508754270613
4,1,2,33,33,1,0.7501950796543294,0.4599787047038195
4,2,2,33,33,1,0.37388728322729686,0.33616854713150096
4,1,2,34,34,0,0.765238693555833,0.5472752054313224
4,2,2,34,34,1,0.4247030573919283,0.282412953349991
4,1,2,35,35,1,0.8586208354594415,0.5304540402394692
4,2,2,35,35,1,0.4476608906801478,0.06887540463061063
4,1,2,36,36,1,0.9383912044308604,0.5474521604160867
4,2,2,36,36,1,0.26371908812653844,0.025629365886374954
4,1,2,37,37,0,0.5656283185170723,0.6486222213214962
4,2,2,37,37,1,0.22614140289081805,0.28052623940216553
4,1,2,38,38,1,0.6609441219297081,0.6776983042403407
4,2,2,38,38,1,0.16524357588179703,0.524798578145225
4,1,2,39,39,0,0.9782010382775834,0.6990426796266631
4,2,2,39,39,1,0.05470830031208039,0.5548277334846239
4,1,2,40,40,1,0.6697087212665361,0.9068571731846553
4,2,2,40,40,1,0.030985419323820262,0.6790040321695816
4,1,3,1,1,0,0.03994486844453266,0.03443411906006349
4,2,3,1,1,0,0.04068684994470731,0.19504892351009775
4,1,3,2,2,1,0.15159335220362477,0.0661002376131383
4,2,3,2,2,0,0.1466076454583092,0.29652052838096304
4,1,3,3,3,0,0.34714831910955546,0.06549845707712228
4,2,3,3,3,0,0.037507317805555176,0.6641278644247866
4,1,3,4,4,1,0.3555923646898502,0.18452777761032896
4,2,3,4,4,0,0.03053582188922782,0.8323386087803093
4,1,3,5,5,1,0.44827456684428135,0.18011289980491643
4,2,3,5,5,0,0.14651032896320879,0.7808748524772703
4,1,3,6,6,1,0.5631526614878157,0.014335934736233572
4,2,3,6,6,0,0.24127954946612554,0.9701395255445368
4,1,3,7,7,1,0.9891375814965525,0.03617589445275734
4,2,3,7,7,0,0.43381117975167316,0.8240397730425253
4,1,3,8,8,0,0.8693851746435464,0.05569663830749487
4,2,3,8,8,0,0.36550039121769906,0.30243091635216324
4,1,3,9,9,0,0.9554185943816689,0.1851798918367152
4,2,3,9,9,0,0.45683785672411226,0.1538194548566674
4,1,3,10,10,0,0.7508177315863119,0.09377969248108486
4,2,3,10,10,0,0.545419750024865,0.41974336333993634
4,1,3,11,11,1,0.7372685069006472,0.17499735287784948
4,2,3,11,11,0,0.5732165458706964,0.03617970556719432
4,1,3,12,12,0,0.5794248962020774,0.1654056009514408
4,2,3,12,12,0,0.6432890927282671,0.43959866224425065
4,1,3,13,13,0,0.012185183498639444,0.39709793434745994
4,2,3,13,13,0,0.6289747548606073,0.6630409621071861
4,1,3,14,14,0,0.1360831375371777,0.3157379499785312
4,2,3,14,14,0,0.7670345483276257,0.8618727623782786
4,1,3,15,15,1,0.22816688633751356,0.40011805962606045
4,2,3,15,15,0,0.9315510765156493,0.4177952671929237
4,1,3,16,16,0,0.3522299731983916,0.3063642455456048
4,2,3,16,16,0,0.7815193056399642,0.28987625152408897
4,1,3,17,17,0,0.4323641952861907,0.28323139401320985
4,2,3,17,17,0,0.6687386521698693,0.299899338281673
4,1,3,18,18,1,0.5638844981090856,0.39667165073405236
4,2,3,18,18,0,0.979261231916752,0.05867038211160526
4,1,3,19,19,1,0.6349165208806395,0.32536717165866463
4,2,3,19,19,0,0.9894289158420175,0.29252122537160646
4,1,3,20,20,1,0.6681196159319561,0.4014171634790913
4,2,3,20,20,0,0.9381053581730033,0.7991933652455758
4,1,3,21,21,1,0.7650975560612875,0.44748065103954765
4,2,3,21,21,1,0.9734350885267896,0.6990132127877471
4,1,3,22,22,1,0.8403644757044365,0.3486820691749712
4,2,3,22,22,1,0.9541385277741886,0.9791499995652931
4,1,3,23,23,1,0.9794134676207541,0.7106421271406304
4,2,3,23,23,1,0.9805549152494363,0.5457080872373165
4,1,3,24,24,0,0.9522016448750892,0.8643761932146137
4,2,3,24,24,1,0.8673544161953749,0.6016960992279924
4,1,3,25,25,0,0.8343087179740518,0.8131446562710832
4,2,3,25,25,1,0.8560665541442477,0.2244515049254542
4,1,3,26,26,1,0.7429921941570418,0.8229241754462453
4,2,3,26,26,1,0.9753523754056167,0.16240819562746478
4,1,3,27,27,1,0.5580184034389627,0.925908881251545
4,2,3,27,27,1,0.6710203433002565,0.5636916928746426
4,1,3,28,28,1,0.5313293998036261,0.8408750140031049
4,2,3,28,28,1,0.6423456449741028,0.795229983243457
4,1,3,29,29,1,0.5446583833191648,0.7054367281514115
4,2,3,29,29,1,0.5796890918477781,0.8246861581310461
4,1,3,30,30,0,0.46103949747779577,0.6475997481073363
4,2,3,30,30,1,0.4473469643937065,0.7357934925813937
4,1,3,31,31,0,0.4543325209361322,0.5485182584019404
4,2,3,31,31,1,0.1454467711860702,0.908513761506354
4,1,3,32,32,1,0.3408044512217233,0.5881353690938121
4,2,3,32,32,1,0.3206509271323546,0.8369611592994048
4,1,3,33,33,0,0.4292510593094743,0.7984638662501681
4,2,3,33,33,1,0.34889357622869654,0.6654702829101202
4,1,3,34,34,1,0.36456254913198594,0.940879451962129
4,2,3,34,34,1,0.44649151362891254,0.4310223198344014
4,1,3,35,35,0,0.21941727157437416,0.8236091846545224
4,2,3,35,35,1,0.23691742064388843,0.5373599303462204
4,1,3,36,36,0,0.15104682924819282,0.8219673007742992
4,2,3,36,36,1,0.012095352996465426,0.5583546328304178
4,1,3,37,37,0,0.14617682625580067,0.9286027284675894
4,2,3,37,37,1,0.21510005054783526,0.32718179489484833
4,1,3,38,38,1,0.1590795486352427,0.6694821087193591
4,2,3,38,38,1,0.1251420719363273,0.21100248575787772
4,1,3,39,39,0,0.11424562380440195,0.5840187108182548
4,2,3,39,39,1,0.16071881290298592,0.01666539359324592
4,1,3,40,40,0,0.21952189022669738,0.5685682513278412
4,2,3,40,40,1,0.33731861858509443,0.0826978834003767
4,1,4,1,1,1,0.03583412271671936,0.01662224237953117
4,2,4,1,1,0,0.04323292819898883,0.1459558998362589
4,1,4,2,2,0,0.14810525446883863,0.06329272060453091
4,2,4,2,2,0,0.0668949098835161,0.6771344643939566
4,1,4,3,3,1,0.012267194123218916,0.19018244811050544
4,2,4,3,3,0,0.055340123893827455,0.8313533327885172
4,1,4,4,4,1,0.14787060932703314,0.20281484713307774
4,2,4,4,4,0,0.2167828210788878,0.09991643102008049
4,1,4,5,5,1,0.034773985989456,0.3003574428528021
4,2,4,5,5,0,0.33255155082006,0.09458193843124492
4,1,4,6,6,1,0.13679275845065017,0.4192281288707763
4,2,4,6,6,0,0.3331720473392354,0.2698038659861315
4,1,4,7,7,0,0.022921493864739927,0.5932471323903128
4,2,4,7,7,0,0.2427898866949696,0.8582507828543113
4,1,4,8,8,1,0.15145402347734555,0.5593273191344784
4,2,4,8,8,0,0.3438986669076616,0.7165688692304875
4,1,4,9,9,0,0.03640271485081231,0.9599072068780304
4,2,4,9,9,0,0.4418521387653423,0.9732834828737571
4,1,4,10,10,1,0.12361173706358038,0.9234497677877884
4,2,4,10,10,0,0.44923383312410914,0.712100740942167
4,1,4,11,11,1,0.12031181740291426,0.820296576383906
4,2,4,11,11,0,0.43071171597312563,0.4272932478548296
4,1,4,12,12,1,0.21812494288665568,0.7943670506528876
4,2,4,12,12,0,0.5333978546247614,0.06346706137700096
4,1,4,13,13,0,0.2692524776870784,0.6689159437951783
4,2,4,13,13,0,0.5721126715636564,0.735634353019644
4,1,4,14,14,0,0.2183422148722889,0.5539590713009329
4,2,4,14,14,0,0.6364916753814068,0.9341981209049808
4,1,4,15,15,0,0.2436183711806874,0.3013778338483108
4,2,4,15,15,0,0.7755896805313017,0.9185921059593316
4,1,4,16,16,1,0.326406066556095,0.4006855960654115
4,2,4,16,16,0,0.7793105000854053,0.201499449433915
4,1,4,17,17,0,0.3284853362739141,0.5715965802424677
4,2,4,17,17,0,0.8451430750798572,0.3297056655191243
4,1,4,18,18,0,0.3555163255214801,0.16378791662656467
4,2,4,18,18,0,0.875981123431692,0.4082167230930906
4,1,4,19,19,0,0.4211167983819686,0.09551709979651024
4,2,4,19,19,0,0.9481560934456992,0.4358568942130188
4,1,4,20,20,1,0.36134215697848876,0.07014984641172467
4,2,4,20,20,0,0.9604346072208996,0.6644394074069201
4,1,4,21,21,0,0.44325622358371297,0.22223020323266518
4,2,4,21,21,1,0.871093784976129,0.7902273670299907
4,1,4,22,22,1,0.5413945090382959,0.03392506292791834
4,2,4,22,22,1,0.8318225447935729,0.7193193607192627
4,1,4,23,23,1,0.47442384143425853,0.40000513617397243
4,2,4,23,23,1,0.9724472248573339,0.519771520813102
4,1,4,24,24,0,0.4571079096165039,0.6481032245044159
4,2,4,24,24,1,0.9837696406712342,0.05524919954488342
4,1,4,25,25,1,0.46932341428454244,0.9317986052187557
4,2,4,25,25,1,0.7737854508423709,0.4452742006919889
4,1,4,26,26,0,0.5339078761704327,0.9563096777855317
4,2,4,26,26,1,0.7349230134997738,0.27172070562439976
4,1,4,27,27,1,0.6259408447470478,0.9331810833466233
4,2,4,27,27,1,0.6768182288903297,0.20740498596091883
4,1,4,28,28,1,0.5610096035403486,0.8238929050188061
4,2,4,28,28,1,0.7699100714638786,0.09540003111600918
4,1,4,29,29,0,0.6570273216943405,0.796394015672219
4,2,4,29,29,1,0.6530662749506185,0.7031547845251612
4,1,4,30,30,0,0.5645191315552488,0.7313451476181645
4,2,4,30,30,1,0.5324166090408841,0.9034983191920429
4,1,4,31,31,0,0.5543679222726243,0.6007259516675877
4,2,4,31,31,1,0.32349505945141116,0.8501107696833894
4,1,4,32,32,1,0.6261801866991331,0.45116679711780544
4,2,4,32,32,1,0.15964710833574575,0.9758327496653904
4,1,4,33,33,1,0.7264409317284249,0.20963535134700467
4,2,4,33,33,1,0.04766797725084053,0.9632389471447745
4,1,4,34,34,0,0.7415006898320523,0.09622311446726951
4,2,4,34,34,1,0.234615280629298,0.6974839014318329
4,1,4,35,35,0,0.9543924287803505,0.09889237012103239
4,2,4,35,35,1,0.4655818819908565,0.5294059830143447
4,1,4,36,36,0,0.9414059114295857,0.1728149128173565
4,2,4,36,36,1,0.5400650658830719,0.4810713878977344
4,1,4,37,37,0,0.8704314675185713,0.21555397487997538
4,2,4,37,37,1,0.45162279426209717,0.35315327850915595
4,1,4,38,38,1,0.8372379480675483,0.40868211802778337
4,2,4,38,38,1,0.3265916524788062,0.42573883395823314
4,1,4,39,39,0,0.9455286370959973,0.44916696305113035
4,2,4,39,39,1,0.26051352863119087,0.3299526248569057
4,1,4,40,40,1,0.9635144118934011,0.8249626053956567
4,2,4,40,40,1,0.06366339785264774,0.2825006278366991
4,1,5,1,1,0,0.019454113459161565,0.08890594561312208
4,2,5,1,1,0,0.03349985473336952,0.14734953230014827
4,1,5,2,2,1,0.13702589260920905,0.19945965774559252
4,2,5,2,2,0,0.2391313344815679,0.1596023102980556
4,1,5,3,3,0,0.2298512025236183,0.13984382150743374
4,2,5,3,3,0,0.33069150963327965,0.14097529139928197
4,1,5,4,4,1,0.32187056752426724,0.0957965192847141
4,2,5,4,4,0,0.3544467178785495,0.04088413627221241
4,1,5,5,5,0,0.3371683858439307,0.15530611858906504
4,2,5,5,5,0,0.5425846379288395,0.037251473410920624
4,1,5,6,6,1,0.05569957879215767,0.27086199600659117
4,2,5,6,6,0,0.8375334722202755,0.0772597334832305
4,1,5,7,7,1,0.35157005323489227,0.26768754116163723
4,2,5,7,7,0,0.9661030735208868,0.19869105049760702
4,1,5,8,8,1,0.5414502846451068,0.09015834667637453
4,2,5,8,8,0,0.538957258371298,0.28592786581858526
4,1,5,9,9,1,0.6369190952001383,0.017674181278556307
4,2,5,9,9,0,0.45933980653201034,0.3465884820243423
4,1,5,10,10,0,0.5729425968819795,0.19913976481416698
4,2,5,10,10,0,0.8289709107173898,0.45852153897426734
4,1,5,11,11,1,0.7468929147891519,0.18034484165327166
4,2,5,11,11,0,0.9723452379769567,0.45425960570036844
4,1,5,12,12,0,0.8675026990706339,0.0899817918441433
4,2,5,12,12,0,0.9453280184310309,0.5508424026345525
4,1,5,13,13,1,0.99,0.07405291283625344
4,2,5,13,13,0,0.9653898505581104,0.6957365148652698
4,1,5,14,14,0,0.8478664145647397,0.1880960599309261
4,2,5,14,14,0,0.9573682031543883,0.9840276771205771
4,1,5,15,15,1,0.8651562641961908,0.27564915312465565
4,2,5,15,15,0,0.840056911313549,0.9583408742196898
4,1,5,16,16,1,0.5689832055109252,0.33818427314850347
4,2,5,16,16,0,0.7801956664718669,0.9197230390700492
4,1,5,17,17,1,0.5538415344688095,0.4014705517689501
4,2,5,17,17,0,0.46769163993617696,0.7807798871081428
4,1,5,18,18,1,0.6793292453451314,0.4762009240279818
4,2,5,18,18,0,0.37107753612759875,0.8014159667733124
4,1,5,19,19,1,0.7510840412018485,0.4524977258247064
4,2,5,19,19,0,0.1482377619239867,0.7994200257344362
4,1,5,20,20,0,0.9684576652738228,0.32559765340846436
4,2,5,20,20,0,0.4194970883984469,0.596308390106358
4,1,5,21,21,0,0.96738615048032806,0.4745126988189196
4,2,5,21,21,1,0.04451917829453284,0.9515704801338973
4,1,5,22,22,1,0.9749109573394238,0.5374660871871174
4,2,5,22,22,1,0.02857248957957153,0.8325233568553506
4,1,5,23,23,1,0.8329321823002878,0.5577981072109852
4,2,5,23,23,1,0.1196506723072808,0.9012725121551043
4,1,5,24,24,0,0.859642345215615,0.6540465994570415
4,2,5,24,24,1,0.14373187817038094,0.6566551569889708
4,1,5,25,25,1,0.7378651239137896,0.9886004436063925
4,2,5,25,25,1,0.035633600187015994,0.39090398735133997
4,1,5,26,26,0,0.945337726962493,0.9778849717293804
4,2,5,26,26,1,0.03471658697103518,0.03745495872865691
4,1,5,27,27,0,0.7543895604813452,0.846951716114201
4,2,5,27,27,1,0.25518239016194955,0.3162790737398596
4,1,5,28,28,1,0.6730534481191313,0.8037609877346256
4,2,5,28,28,1,0.25687537174614067,0.41066396833131485
4,1,5,29,29,1,0.5629578368205507,0.7932087007078839
4,2,5,29,29,1,0.32321368173365955,0.45643813681062667
4,1,5,30,30,0,0.4269086595008233,0.5335404880003621
4,2,5,30,30,1,0.35906894778139664,0.27705486699421794
4,1,5,31,31,0,0.3317246393517262,0.7959012436099466
4,2,5,31,31,1,0.4569413037890261,0.06988677275609995
4,1,5,32,32,0,0.24446989138265696,0.838129186667566
4,2,5,32,32,1,0.5237262349234542,0.1736084114046077
4,1,5,33,33,0,0.13248972080381893,0.9455216184426761
4,2,5,33,33,1,0.42573603792826037,0.47757604376740614
4,1,5,34,34,0,0.0594413483983496,0.9690006945722863
4,2,5,34,34,1,0.3751595442194202,0.7013262960357656
4,1,5,35,35,0,0.03297970598870876,0.8027619830083352
4,2,5,35,35,1,0.4770254316895963,0.9306259055143614
4,1,5,36,36,1,0.033541947739094066,0.7105981734903914
4,2,5,36,36,1,0.5462321584244384,0.8631084562033585
4,1,5,37,37,0,0.05617681237299295,0.5806050441781633
4,2,5,37,37,1,0.6565240659667642,0.9792596249319722
4,1,5,38,38,0,0.13736289780637836,0.5788199016183324
4,2,5,38,38,1,0.7712020559734528,0.8324887292278954
4,1,5,39,39,1,0.05501455507884701,0.4637261912126042
4,2,5,39,39,1,0.6816423501764147,0.6668660032730301
4,1,5,40,40,0,0.22745824779948878,0.4270982983435092
4,2,5,40,40,1,0.6545079512152067,0.5330597565159529
5,1,1,1,1,0,0.6341790683635938,0.26782873818079794
5,2,1,1,1,0,0.01862999893457669,0.5742870322295277
5,1,1,2,2,0,0.6412612482112462,0.3980402059017448
5,2,1,2,2,0,0.24906316866996434,0.48244608440479514
5,1,1,3,3,0,0.7843595375453157,0.2643076662456273
5,2,1,3,3,0,0.32317542509927266,0.6045796674908795
5,1,1,4,4,0,0.8847269443508269,0.21456066962627152
5,2,1,4,4,0,0.04730395728513871,0.34590662675253697
5,1,1,5,5,1,0.9891166078997776,0.08974203474864052
5,2,1,5,5,0,0.11865915474843612,0.3077831366945401
5,1,1,6,6,1,0.7724691181473803,0.09542139979812769
5,2,1,6,6,0,0.12789533305021378,0.034316373611096386
5,1,1,7,7,1,0.7371951206274346,0.16198840938647885
5,2,1,7,7,0,0.21614795214906693,0.06058836081077753
5,1,1,8,8,1,0.6259739597508595,0.04522994963971726
5,2,1,8,8,0,0.21920088112827774,0.15436914705194293
5,1,1,9,9,1,0.5777731350089071,0.030275369137979367
5,2,1,9,9,0,0.4468173128651859,0.15836782386330966
5,1,1,10,10,1,0.5511865677465606,0.4442260416510417
5,2,1,10,10,0,0.6594168435793653,0.4356655985154764
5,1,1,11,11,1,0.7795842701655681,0.4574463457589358
5,2,1,11,11,0,0.7674110597419089,0.3523331506829659
5,1,1,12,12,1,0.7705437736444347,0.5754523530336371
5,2,1,12,12,0,0.5704574406786665,0.42696977956949406
5,1,1,13,13,1,0.9576856475364456,0.5950356859166537
5,2,1,13,13,0,0.8624870104779523,0.2981433625242379
5,1,1,14,14,1,0.9605938172317618,0.7039645744054425
5,2,1,14,14,0,0.9430727616527785,0.17413966193995517
5,1,1,15,15,1,0.8321329651235599,0.7801680542148537
5,2,1,15,15,0,0.8790003514857755,0.574794647741909
5,1,1,16,16,1,0.9313548010293513,0.9177387322821924
5,2,1,16,16,0,0.8803207141858927,0.6688197044486557
5,1,1,17,17,0,0.7634672179099387,0.9048387869439621
5,2,1,17,17,0,0.7351855197487849,0.658505729274318
5,1,1,18,18,0,0.7723123650893059,0.7946494694091851
5,2,1,18,18,0,0.7571515933463848,0.9693904166336892
5,1,1,19,19,0,0.66076519228014,0.7889891527024921
5,2,1,19,19,0,0.5271660881410063,0.9584817545824775
5,1,1,20,20,0,0.546893269224966,0.7802245151698799
5,2,1,20,20,0,0.025613612461154844,0.8361686656982817
5,1,1,21,21,1,0.6416286078488909,0.9382745290617945
5,2,1,21,21,1,0.14215318970240126,0.5989000233274988
5,1,1,22,22,1,0.3747736543512202,0.8573101040148919
5,2,1,22,22,1,0.11540630826799174,0.437126183490608
5,1,1,23,23,1,0.05487628955489725,0.9414751395654751
5,2,1,23,23,1,0.037197079002186946,0.9773230586078874
5,1,1,24,24,0,0.3217569460844105,0.9877567618479396
5,2,1,24,24,1,0.3333093242924336,0.9208812799980943
5,1,1,25,25,0,0.3565528183889244,0.7239439400214469
5,2,1,25,25,1,0.37120874582424745,0.8263743678438847
5,1,1,26,26,0,0.2608288076053667,0.713031766504283
5,2,1,26,26,1,0.47813878162309736,0.9585748354392574
5,1,1,27,27,0,0.5507160888681137,0.589873989567986
5,2,1,27,27,1,0.46898168521799,0.774820629100535
5,1,1,28,28,0,0.035275452773166356,0.7785144944112604
5,2,1,28,28,1,0.4436986574329109,0.7266673973555304
5,1,1,29,29,0,0.011636811433636027,0.7051915245151119
5,2,1,29,29,1,0.5798162153263027,0.8010255300151797
5,1,1,30,30,0,0.06046655802345536,0.583123241634887
5,2,1,30,30,1,0.8430514960425193,0.9443848916986726
5,1,1,31,31,1,0.12034223609558181,0.601081741729468
5,2,1,31,31,1,0.6789859148174474,0.9801840653224232
5,1,1,32,32,0,0.051448740648065525,0.46873424631303656
5,2,1,32,32,1,0.9329834868384664,0.8102497927579748
5,1,1,33,33,1,0.21983628789780257,0.35237583530792776
5,2,1,33,33,1,0.9792757334013417,0.6509536684262599
5,1,1,34,34,0,0.26012258688162054,0.4472572886022639
5,2,1,34,34,1,0.8499442830862246,0.45173878805807516
5,1,1,35,35,0,0.36958556903360773,0.41667997698989395
5,2,1,35,35,1,0.8740332513823434,0.20495684716523116
5,1,1,36,36,1,0.36476204074670604,0.3447565154699288
5,2,1,36,36,1,0.7834915605254672,0.20003307967421605
5,1,1,37,37,0,0.15106251077834956,0.28133295407716213
5,2,1,37,37,1,0.6254090571079756,0.0716432501024568
5,1,1,38,38,1,0.27076345228407334,0.07188608365385524
5,2,1,38,38,1,0.4595360370779068,0.3002765936211963
5,1,1,39,39,1,0.3741192932740739,0.1366635644568146
5,2,1,39,39,1,0.3557682050816115,0.16446110951716758
5,1,1,40,40,0,0.35106537543473215,0.05971029450827703
5,2,1,40,40,1,0.3414865263570071,0.036985479312432165
5,1,2,1,1,1,0.5372720983761239,0.22048532223915718
5,2,2,1,1,1,0.34449603870599044,0.0901399871324628
5,1,2,2,2,1,0.637896577235988,0.17909786060284336
5,2,2,2,2,1,0.4373071460206602,0.17549936309860695
5,1,2,3,3,0,0.4686994490557792,0.20178420105356756
5,2,2,3,3,1,0.1359398594716484,0.21462908829564406
5,1,2,4,4,0,0.47592830785346774,0.30645980500231434
5,2,2,4,4,1,0.05482223426332417,0.20041515858525075
5,1,2,5,5,0,0.33984733994757577,0.1736153490967895
5,2,2,5,5,1,0.423441907067127,0.3948533898288226
5,1,2,6,6,0,0.5348285794912806,0.020508437081399336
5,2,2,6,6,1,0.0588242682762793,0.6566558007745542
5,1,2,7,7,1,0.730301374557037,0.20499997603036169
5,2,2,7,7,1,0.011048892206748342,0.9743324603631238
5,1,2,8,8,1,0.883771429417259,0.16447471008473502
5,2,2,8,8,1,0.14315614328523,0.8543914396202938
5,1,2,9,9,1,0.9792738641594333,0.2819276608222036
5,2,2,9,9,1,0.2582894609457956,0.6668729327869648
5,1,2,10,10,1,0.7711252677287658,0.41340110158234605
5,2,2,10,10,1,0.3477172005206085,0.6729300819586995
5,1,2,11,11,1,0.6479435427463998,0.4169362463193303
5,2,2,11,11,1,0.37243963415196696,0.8202131261905486
5,1,2,12,12,0,0.8314900507152514,0.5188587446975316
5,2,2,12,12,1,0.4726665073293035,0.8251559784587316
5,1,2,13,13,0,0.7308698942800741,0.5728108388352192
5,2,2,13,13,1,0.7388725790743965,0.8400518835842035
5,1,2,14,14,0,0.7411579383222681,0.6565406278845827
5,2,2,14,14,1,0.8649752984383686,0.7132428655387305
5,1,2,15,15,0,0.6415622201620194,0.6671092644378066
5,2,2,15,15,1,0.6423373122266258,0.4462805754347196
5,1,2,16,16,1,0.776508883506322,0.834300270051218
5,2,2,16,16,1,0.5467295410997405,0.5214999588791138
5,1,2,17,17,0,0.9536568169906214,0.9324522455363954
5,2,2,17,17,1,0.6564837302053921,0.34949218512560537
5,1,2,18,18,0,0.99,0.8425026511239386
5,2,2,18,18,1,0.7301297846227482,0.2976669415175435
5,1,2,19,19,1,0.7306063799308833,0.9348235233147505
5,2,2,19,19,1,0.9578659956772151,0.2940808998564968
5,1,2,20,20,1,0.677132081312654,0.9107150238330496
5,2,2,20,20,1,0.9777982134965457,0.17368378373112256
5,1,2,21,21,1,0.5552143604064786,0.9215598024024747
5,2,2,21,21,0,0.8744906615207583,0.06744756308789167
5,1,2,22,22,0,0.44526036057468066,0.9549504790279841
5,2,2,22,22,0,0.7769146293286155,0.020973761145805597
5,1,2,23,23,0,0.35690348286792667,0.9320156308884628
5,2,2,23,23,0,0.838085352040543,0.21379304495538698
5,1,2,24,24,1,0.4623338042183643,0.8332905401682565
5,2,2,24,24,0,0.6718397932312594,0.17937414179761668
5,1,2,25,25,1,0.3475352474917504,0.777264272593572
5,2,2,25,25,0,0.8636577851099175,0.34939334559688195
5,1,2,26,26,1,0.35047352847786317,0.6982730464706898
5,2,2,26,26,0,0.7759031686516433,0.4126704914140247
5,1,2,27,27,1,0.23950245321879984,0.8413101984372197
5,2,2,27,27,0,0.5720291894306753,0.17818391668213468
5,1,2,28,28,1,0.12420486315180153,0.9664286485382919
5,2,2,28,28,0,0.5795570566113367,0.013836245149298125
5,1,2,29,29,0,0.1400048971735736,0.8491442420915798
5,2,2,29,29,0,0.2412498902162879,0.029289998168641106
5,1,2,30,30,0,0.12090641213223277,0.7071664392130189
5,2,2,30,30,0,0.13995497598175435,0.08173818876516797
5,1,2,31,31,0,0.24336747575978876,0.6875035434147289
5,2,2,31,31,0,0.3468726276683318,0.2721685556278113
